user_id,subscription_status,change_date,cancellation_reason
62474,active,2024-02-15 00:04:00,other
51916,cancelled,2024-02-15 00:05:00,content
170525,active,2024-02-15 00:06:00,price
113346,active,2024-02-15 00:07:00,price
25635,cancelled,2024-02-15 00:08:00,
124338,active,2024-02-15 00:09:00,other
38658,active,2024-02-15 00:10:00,
93944,active,2024-02-15 00:11:00,other
117984,cancelled,2024-02-15 00:12:00,content
144134,cancelled,2024-02-15 00:13:00,content
54512,cancelled,2024-02-15 00:14:00,
123666,renewed,2024-02-15 00:15:00,content
173684,active,2024-02-15 00:16:00,
11191,active,2024-02-15 00:17:00,
124857,active,2024-02-15 00:18:00,other
38709,active,2024-02-15 00:19:00,content
192347,renewed,2024-02-15 00:20:00,price
50496,cancelled,2024-02-15 00:21:00,other
115636,active,2024-02-15 00:22:00,price
158863,cancelled,2024-02-15 00:23:00,content
113545,cancelled,2024-02-15 00:24:00,
163400,active,2024-02-15 00:25:00,price
186400,active,2024-02-15 00:26:00,
56920,renewed,2024-02-15 00:27:00,content
65953,active,2024-02-15 00:28:00,content
25604,active,2024-02-15 00:29:00,content
37743,active,2024-02-15 00:30:00,
111985,renewed,2024-02-15 00:31:00,other
54938,renewed,2024-02-15 00:32:00,price
46048,cancelled,2024-02-15 00:33:00,price
111624,cancelled,2024-02-15 00:34:00,
93729,active,2024-02-15 00:35:00,content
156759,active,2024-02-15 00:36:00,content
95369,active,2024-02-15 00:37:00,content
75471,active,2024-02-15 00:38:00,price
61729,active,2024-02-15 00:39:00,price
187808,active,2024-02-15 00:40:00,content
104887,active,2024-02-15 00:41:00,
23177,cancelled,2024-02-15 00:42:00,price
132213,active,2024-02-15 00:43:00,content
70398,cancelled,2024-02-15 00:44:00,content
99437,renewed,2024-02-15 00:45:00,other
91521,active,2024-02-15 00:46:00,price
77686,active,2024-02-15 00:47:00,content
164921,active,2024-02-15 00:48:00,price
118997,active,2024-02-15 00:49:00,price
140918,active,2024-02-15 00:50:00,other
156303,active,2024-02-15 00:51:00,other
132844,active,2024-02-15 00:52:00,price
166454,active,2024-02-15 00:53:00,other
171300,active,2024-02-15 00:54:00,content
132728,cancelled,2024-02-15 00:55:00,price
31587,active,2024-02-15 00:56:00,other
141882,cancelled,2024-02-15 00:57:00,price
23502,renewed,2024-02-15 00:58:00,content
18655,active,2024-02-15 00:59:00,price
108020,active,2024-02-15 01:00:00,price
110687,cancelled,2024-02-15 01:01:00,price
38277,active,2024-02-15 01:02:00,price
89839,active,2024-02-15 01:03:00,
188770,active,2024-02-15 01:04:00,other
185775,renewed,2024-02-15 01:05:00,content
189022,active,2024-02-15 01:06:00,content
100360,active,2024-02-15 01:07:00,
141051,active,2024-02-15 01:08:00,content
20336,active,2024-02-15 01:09:00,
113425,renewed,2024-02-15 01:10:00,content
18540,cancelled,2024-02-15 01:11:00,
31254,active,2024-02-15 01:12:00,content
181042,cancelled,2024-02-15 01:13:00,other
28615,cancelled,2024-02-15 01:14:00,price
106686,renewed,2024-02-15 01:15:00,content
27160,cancelled,2024-02-15 01:16:00,
148393,active,2024-02-15 01:17:00,other
64304,cancelled,2024-02-15 01:18:00,
174657,active,2024-02-15 01:19:00,
77804,active,2024-02-15 01:20:00,price
80204,active,2024-02-15 01:21:00,other
148615,active,2024-02-15 01:22:00,other
36662,active,2024-02-15 01:23:00,price
153652,cancelled,2024-02-15 01:24:00,price
133596,active,2024-02-15 01:25:00,price
89579,renewed,2024-02-15 01:26:00,price
92126,renewed,2024-02-15 01:27:00,other
27413,renewed,2024-02-15 01:28:00,
181007,cancelled,2024-02-15 01:29:00,other
148928,cancelled,2024-02-15 01:30:00,other
10321,active,2024-02-15 01:31:00,content
183858,active,2024-02-15 01:32:00,other
161024,cancelled,2024-02-15 01:33:00,other
129229,active,2024-02-15 01:34:00,price
52244,active,2024-02-15 01:35:00,price
186070,renewed,2024-02-15 01:36:00,
90238,active,2024-02-15 01:37:00,content
133682,renewed,2024-02-15 01:38:00,content
172396,cancelled,2024-02-15 01:39:00,content
129599,cancelled,2024-02-15 01:40:00,price
157449,active,2024-02-15 01:41:00,content
76988,cancelled,2024-02-15 01:42:00,price
55245,active,2024-02-15 01:43:00,content
94708,renewed,2024-02-15 01:44:00,price
180580,active,2024-02-15 01:45:00,price
20253,cancelled,2024-02-15 01:46:00,price
46146,cancelled,2024-02-15 01:47:00,price
114566,cancelled,2024-02-15 01:48:00,price
194294,active,2024-02-15 01:49:00,price
140508,renewed,2024-02-15 01:50:00,price
138272,active,2024-02-15 01:51:00,content
46024,active,2024-02-15 01:52:00,price
21886,active,2024-02-15 01:53:00,content
115060,active,2024-02-15 01:54:00,price
172110,cancelled,2024-02-15 01:55:00,content
52978,active,2024-02-15 01:56:00,content
38740,renewed,2024-02-15 01:57:00,price
199767,active,2024-02-15 01:58:00,price
108819,cancelled,2024-02-15 01:59:00,price
13860,cancelled,2024-02-15 02:00:00,
24637,renewed,2024-02-15 02:01:00,price
143167,active,2024-02-15 02:02:00,other
24016,cancelled,2024-02-15 02:03:00,
86616,cancelled,2024-02-15 02:04:00,
83724,cancelled,2024-02-15 02:05:00,content
144345,active,2024-02-15 02:06:00,price
86709,cancelled,2024-02-15 02:07:00,price
31393,active,2024-02-15 02:08:00,other
97313,active,2024-02-15 02:09:00,content
44104,active,2024-02-15 02:10:00,content
29471,cancelled,2024-02-15 02:11:00,content
113215,active,2024-02-15 02:12:00,price
143032,active,2024-02-15 02:13:00,
11237,active,2024-02-15 02:14:00,price
168091,active,2024-02-15 02:15:00,
154321,active,2024-02-15 02:16:00,content
69822,active,2024-02-15 02:17:00,content
41404,renewed,2024-02-15 02:18:00,content
48633,active,2024-02-15 02:19:00,other
74842,active,2024-02-15 02:20:00,content
65473,active,2024-02-15 02:21:00,content
153494,cancelled,2024-02-15 02:22:00,other
71924,active,2024-02-15 02:23:00,price
162446,active,2024-02-15 02:24:00,
121998,active,2024-02-15 02:25:00,other
181319,cancelled,2024-02-15 02:26:00,price
148299,active,2024-02-15 02:27:00,content
19032,renewed,2024-02-15 02:28:00,
22745,active,2024-02-15 02:29:00,content
27716,cancelled,2024-02-15 02:30:00,content
139362,renewed,2024-02-15 02:31:00,other
140363,cancelled,2024-02-15 02:32:00,content
184479,active,2024-02-15 02:33:00,price
98867,cancelled,2024-02-15 02:34:00,price
125289,active,2024-02-15 02:35:00,content
109920,cancelled,2024-02-15 02:36:00,
54943,renewed,2024-02-15 02:37:00,price
87942,renewed,2024-02-15 02:38:00,other
17337,renewed,2024-02-15 02:39:00,
195562,active,2024-02-15 02:40:00,content
117945,cancelled,2024-02-15 02:41:00,content
114248,active,2024-02-15 02:42:00,price
34828,renewed,2024-02-15 02:43:00,content
168036,cancelled,2024-02-15 02:44:00,other
88559,cancelled,2024-02-15 02:45:00,price
159541,renewed,2024-02-15 02:46:00,other
149854,active,2024-02-15 02:47:00,
72828,active,2024-02-15 02:48:00,price
97676,active,2024-02-15 02:49:00,other
38027,active,2024-02-15 02:50:00,content
63316,cancelled,2024-02-15 02:51:00,
77214,active,2024-02-15 02:52:00,other
31497,cancelled,2024-02-15 02:53:00,other
52786,renewed,2024-02-15 02:54:00,content
28967,renewed,2024-02-15 02:55:00,content
99471,active,2024-02-15 02:56:00,
47493,cancelled,2024-02-15 02:57:00,price
197317,cancelled,2024-02-15 02:58:00,content
69467,active,2024-02-15 02:59:00,content
21327,active,2024-02-15 03:00:00,other
177344,renewed,2024-02-15 03:01:00,price
173925,renewed,2024-02-15 03:02:00,
98008,active,2024-02-15 03:03:00,content
98962,cancelled,2024-02-15 03:04:00,content
72696,cancelled,2024-02-15 03:05:00,
192980,renewed,2024-02-15 03:06:00,price
196547,active,2024-02-15 03:07:00,content
39648,active,2024-02-15 03:08:00,other
69794,active,2024-02-15 03:09:00,content
117148,renewed,2024-02-15 03:10:00,
39695,renewed,2024-02-15 03:11:00,content
140361,active,2024-02-15 03:12:00,other
25392,cancelled,2024-02-15 03:13:00,content
142034,renewed,2024-02-15 03:14:00,price
154087,active,2024-02-15 03:15:00,other
28520,active,2024-02-15 03:16:00,price
136116,cancelled,2024-02-15 03:17:00,price
61271,active,2024-02-15 03:18:00,content
153418,active,2024-02-15 03:19:00,price
98817,active,2024-02-15 03:20:00,content
22569,active,2024-02-15 03:21:00,price
150883,active,2024-02-15 03:22:00,other
45867,active,2024-02-15 03:23:00,content
153047,cancelled,2024-02-15 03:24:00,
49917,active,2024-02-15 03:25:00,price
94595,cancelled,2024-02-15 03:26:00,price
90732,active,2024-02-15 03:27:00,price
15263,active,2024-02-15 03:28:00,price
13913,active,2024-02-15 03:29:00,content
116387,active,2024-02-15 03:30:00,content
10725,active,2024-02-15 03:31:00,content
39993,cancelled,2024-02-15 03:32:00,price
97667,active,2024-02-15 03:33:00,price
90345,cancelled,2024-02-15 03:34:00,content
67779,renewed,2024-02-15 03:35:00,content
48238,active,2024-02-15 03:36:00,
97716,active,2024-02-15 03:37:00,content
167842,cancelled,2024-02-15 03:38:00,price
166112,cancelled,2024-02-15 03:39:00,
100714,active,2024-02-15 03:40:00,price
80435,active,2024-02-15 03:41:00,price
76127,active,2024-02-15 03:42:00,content
35689,cancelled,2024-02-15 03:43:00,
95905,active,2024-02-15 03:44:00,price
196331,renewed,2024-02-15 03:45:00,price
127834,cancelled,2024-02-15 03:46:00,content
90498,active,2024-02-15 03:47:00,content
12499,renewed,2024-02-15 03:48:00,content
124208,cancelled,2024-02-15 03:49:00,
116519,cancelled,2024-02-15 03:50:00,price
121734,cancelled,2024-02-15 03:51:00,price
112270,active,2024-02-15 03:52:00,content
62326,active,2024-02-15 03:53:00,other
164576,renewed,2024-02-15 03:54:00,other
139369,active,2024-02-15 03:55:00,
39327,active,2024-02-15 03:56:00,price
130092,active,2024-02-15 03:57:00,other
139606,cancelled,2024-02-15 03:58:00,
67196,cancelled,2024-02-15 03:59:00,price
28567,active,2024-02-15 04:00:00,price
102809,active,2024-02-15 04:01:00,price
24876,renewed,2024-02-15 04:02:00,content
55775,active,2024-02-15 04:03:00,
162598,cancelled,2024-02-15 04:04:00,other
43561,cancelled,2024-02-15 04:05:00,
59024,active,2024-02-15 04:06:00,other
167499,active,2024-02-15 04:07:00,price
13320,renewed,2024-02-15 04:08:00,other
144503,active,2024-02-15 04:09:00,other
160079,cancelled,2024-02-15 04:10:00,price
47096,active,2024-02-15 04:11:00,price
199308,active,2024-02-15 04:12:00,price
78398,renewed,2024-02-15 04:13:00,other
58005,active,2024-02-15 04:14:00,price
155157,cancelled,2024-02-15 04:15:00,
89165,active,2024-02-15 04:16:00,
105392,cancelled,2024-02-15 04:17:00,content
127330,active,2024-02-15 04:18:00,price
98582,active,2024-02-15 04:19:00,price
92012,active,2024-02-15 04:20:00,price
179846,renewed,2024-02-15 04:21:00,price
119117,renewed,2024-02-15 04:22:00,
30453,renewed,2024-02-15 04:23:00,price
75025,renewed,2024-02-15 04:24:00,
181454,renewed,2024-02-15 04:25:00,content
98624,cancelled,2024-02-15 04:26:00,price
107945,cancelled,2024-02-15 04:27:00,other
81855,active,2024-02-15 04:28:00,other
13091,renewed,2024-02-15 04:29:00,other
36592,cancelled,2024-02-15 04:30:00,other
43294,cancelled,2024-02-15 04:31:00,price
96079,cancelled,2024-02-15 04:32:00,
184361,cancelled,2024-02-15 04:33:00,price
158229,renewed,2024-02-15 04:34:00,content
105577,active,2024-02-15 04:35:00,other
51932,renewed,2024-02-15 04:36:00,
130085,renewed,2024-02-15 04:37:00,price
155890,active,2024-02-15 04:38:00,content
153449,active,2024-02-15 04:39:00,content
117188,active,2024-02-15 04:40:00,price
187502,active,2024-02-15 04:41:00,price
44551,cancelled,2024-02-15 04:42:00,price
34203,cancelled,2024-02-15 04:43:00,
30088,cancelled,2024-02-15 04:44:00,other
107785,renewed,2024-02-15 04:45:00,other
155581,cancelled,2024-02-15 04:46:00,price
148972,renewed,2024-02-15 04:47:00,price
151129,active,2024-02-15 04:48:00,
198141,renewed,2024-02-15 04:49:00,price
197943,active,2024-02-15 04:50:00,price
112271,active,2024-02-15 04:51:00,
114899,active,2024-02-15 04:52:00,other
180945,cancelled,2024-02-15 04:53:00,price
151040,active,2024-02-15 04:54:00,
108577,active,2024-02-15 04:55:00,
40364,active,2024-02-15 04:56:00,content
54428,cancelled,2024-02-15 04:57:00,other
192139,active,2024-02-15 04:58:00,other
35476,active,2024-02-15 04:59:00,price
13934,active,2024-02-15 05:00:00,other
54265,cancelled,2024-02-15 05:01:00,content
79036,cancelled,2024-02-15 05:02:00,price
25717,active,2024-02-15 05:03:00,other
27832,active,2024-02-15 05:04:00,price
12675,cancelled,2024-02-15 05:05:00,content
11375,renewed,2024-02-15 05:06:00,price
54989,cancelled,2024-02-15 05:07:00,other
146993,active,2024-02-15 05:08:00,other
152884,cancelled,2024-02-15 05:09:00,content
187855,active,2024-02-15 05:10:00,price
84164,active,2024-02-15 05:11:00,content
120230,cancelled,2024-02-15 05:12:00,
127947,active,2024-02-15 05:13:00,content
46220,active,2024-02-15 05:14:00,price
88424,cancelled,2024-02-15 05:15:00,price
179644,active,2024-02-15 05:16:00,
22127,active,2024-02-15 05:17:00,other
99846,active,2024-02-15 05:18:00,other
107941,cancelled,2024-02-15 05:19:00,price
10527,renewed,2024-02-15 05:20:00,
125091,active,2024-02-15 05:21:00,content
156903,cancelled,2024-02-15 05:22:00,price
193645,renewed,2024-02-15 05:23:00,content
109907,active,2024-02-15 05:24:00,price
38774,active,2024-02-15 05:25:00,
198341,active,2024-02-15 05:26:00,
128611,active,2024-02-15 05:27:00,content
70628,active,2024-02-15 05:28:00,other
11514,active,2024-02-15 05:29:00,other
124470,active,2024-02-15 05:30:00,price
179641,active,2024-02-15 05:31:00,other
66029,cancelled,2024-02-15 05:32:00,
10201,cancelled,2024-02-15 05:33:00,other
198874,active,2024-02-15 05:34:00,
53332,active,2024-02-15 05:35:00,price
49730,renewed,2024-02-15 05:36:00,
104153,cancelled,2024-02-15 05:37:00,price
186181,active,2024-02-15 05:38:00,content
152688,active,2024-02-15 05:39:00,other
193072,cancelled,2024-02-15 05:40:00,price
157941,active,2024-02-15 05:41:00,other
128137,cancelled,2024-02-15 05:42:00,content
25660,active,2024-02-15 05:43:00,other
54283,cancelled,2024-02-15 05:44:00,price
152168,active,2024-02-15 05:45:00,content
75363,active,2024-02-15 05:46:00,other
179474,cancelled,2024-02-15 05:47:00,content
113179,active,2024-02-15 05:48:00,content
135566,cancelled,2024-02-15 05:49:00,content
33773,active,2024-02-15 05:50:00,content
87294,cancelled,2024-02-15 05:51:00,price
163723,active,2024-02-15 05:52:00,other
181486,active,2024-02-15 05:53:00,content
100157,renewed,2024-02-15 05:54:00,other
13126,cancelled,2024-02-15 05:55:00,other
75444,cancelled,2024-02-15 05:56:00,content
192815,active,2024-02-15 05:57:00,price
24380,renewed,2024-02-15 05:58:00,
132377,cancelled,2024-02-15 05:59:00,
30238,cancelled,2024-02-15 06:00:00,price
136528,cancelled,2024-02-15 06:01:00,price
17780,renewed,2024-02-15 06:02:00,price
79021,active,2024-02-15 06:03:00,other
132114,active,2024-02-15 06:04:00,
91605,cancelled,2024-02-15 06:05:00,other
193290,active,2024-02-15 06:06:00,content
131642,active,2024-02-15 06:07:00,
31414,renewed,2024-02-15 06:08:00,content
76537,renewed,2024-02-15 06:09:00,content
19669,cancelled,2024-02-15 06:10:00,other
135616,cancelled,2024-02-15 06:11:00,
151552,renewed,2024-02-15 06:12:00,other
151682,active,2024-02-15 06:13:00,price
13765,active,2024-02-15 06:14:00,content
134058,active,2024-02-15 06:15:00,other
188058,active,2024-02-15 06:16:00,content
36179,active,2024-02-15 06:17:00,price
23230,active,2024-02-15 06:18:00,price
14968,active,2024-02-15 06:19:00,other
198412,cancelled,2024-02-15 06:20:00,price
75250,cancelled,2024-02-15 06:21:00,content
34317,cancelled,2024-02-15 06:22:00,
32864,active,2024-02-15 06:23:00,other
69402,cancelled,2024-02-15 06:24:00,price
126137,active,2024-02-15 06:25:00,content
191851,renewed,2024-02-15 06:26:00,price
163419,active,2024-02-15 06:27:00,content
58519,cancelled,2024-02-15 06:28:00,price
70324,active,2024-02-15 06:29:00,price
140046,active,2024-02-15 06:30:00,other
116806,active,2024-02-15 06:31:00,content
107839,cancelled,2024-02-15 06:32:00,other
82976,cancelled,2024-02-15 06:33:00,price
151908,cancelled,2024-02-15 06:34:00,price
113091,cancelled,2024-02-15 06:35:00,content
66436,active,2024-02-15 06:36:00,
194276,renewed,2024-02-15 06:37:00,content
110107,active,2024-02-15 06:38:00,content
129552,cancelled,2024-02-15 06:39:00,content
45208,renewed,2024-02-15 06:40:00,price
149106,active,2024-02-15 06:41:00,content
29247,active,2024-02-15 06:42:00,other
156845,active,2024-02-15 06:43:00,other
81037,active,2024-02-15 06:44:00,
73023,renewed,2024-02-15 06:45:00,price
187804,cancelled,2024-02-15 06:46:00,
51605,active,2024-02-15 06:47:00,price
106560,cancelled,2024-02-15 06:48:00,
14293,active,2024-02-15 06:49:00,
13114,active,2024-02-15 06:50:00,content
168479,active,2024-02-15 06:51:00,other
167995,cancelled,2024-02-15 06:52:00,content
54480,active,2024-02-15 06:53:00,content
119846,cancelled,2024-02-15 06:54:00,content
107430,active,2024-02-15 06:55:00,content
61369,active,2024-02-15 06:56:00,content
40564,renewed,2024-02-15 06:57:00,price
163711,active,2024-02-15 06:58:00,content
132870,active,2024-02-15 06:59:00,price
192349,active,2024-02-15 07:00:00,content
180797,cancelled,2024-02-15 07:01:00,content
77456,active,2024-02-15 07:02:00,price
161621,active,2024-02-15 07:03:00,content
192671,cancelled,2024-02-15 07:04:00,price
89848,cancelled,2024-02-15 07:05:00,price
42647,renewed,2024-02-15 07:06:00,price
76949,active,2024-02-15 07:07:00,price
106762,renewed,2024-02-15 07:08:00,price
159514,cancelled,2024-02-15 07:09:00,other
146312,cancelled,2024-02-15 07:10:00,
130401,active,2024-02-15 07:11:00,other
107732,active,2024-02-15 07:12:00,content
144703,renewed,2024-02-15 07:13:00,content
80080,cancelled,2024-02-15 07:14:00,
196416,active,2024-02-15 07:15:00,content
84209,active,2024-02-15 07:16:00,price
22122,renewed,2024-02-15 07:17:00,other
122750,cancelled,2024-02-15 07:18:00,
179519,renewed,2024-02-15 07:19:00,content
22473,renewed,2024-02-15 07:20:00,
96801,active,2024-02-15 07:21:00,other
52579,renewed,2024-02-15 07:22:00,price
154750,cancelled,2024-02-15 07:23:00,price
165745,renewed,2024-02-15 07:24:00,content
192609,active,2024-02-15 07:25:00,other
193244,active,2024-02-15 07:26:00,content
60690,cancelled,2024-02-15 07:27:00,content
106857,renewed,2024-02-15 07:28:00,content
83729,renewed,2024-02-15 07:29:00,price
66347,active,2024-02-15 07:30:00,price
182287,active,2024-02-15 07:31:00,content
28307,active,2024-02-15 07:32:00,price
48892,active,2024-02-15 07:33:00,content
164304,renewed,2024-02-15 07:34:00,content
75563,cancelled,2024-02-15 07:35:00,price
36926,active,2024-02-15 07:36:00,
136229,active,2024-02-15 07:37:00,price
36539,active,2024-02-15 07:38:00,price
158335,cancelled,2024-02-15 07:39:00,
35537,renewed,2024-02-15 07:40:00,other
28980,cancelled,2024-02-15 07:41:00,price
197898,active,2024-02-15 07:42:00,other
45178,active,2024-02-15 07:43:00,other
198752,cancelled,2024-02-15 07:44:00,other
177279,cancelled,2024-02-15 07:45:00,content
41306,active,2024-02-15 07:46:00,price
130759,cancelled,2024-02-15 07:47:00,other
127757,cancelled,2024-02-15 07:48:00,other
17345,active,2024-02-15 07:49:00,content
18448,active,2024-02-15 07:50:00,content
101487,cancelled,2024-02-15 07:51:00,content
109736,active,2024-02-15 07:52:00,
172445,cancelled,2024-02-15 07:53:00,price
179125,renewed,2024-02-15 07:54:00,price
177377,active,2024-02-15 07:55:00,other
54402,active,2024-02-15 07:56:00,other
55662,active,2024-02-15 07:57:00,
24864,active,2024-02-15 07:58:00,
68020,active,2024-02-15 07:59:00,price
125968,active,2024-02-15 08:00:00,content
95883,cancelled,2024-02-15 08:01:00,content
51002,renewed,2024-02-15 08:02:00,other
40965,renewed,2024-02-15 08:03:00,price
78879,active,2024-02-15 08:04:00,price
117521,cancelled,2024-02-15 08:05:00,other
41285,cancelled,2024-02-15 08:06:00,
159493,active,2024-02-15 08:07:00,price
182896,cancelled,2024-02-15 08:08:00,content
157072,active,2024-02-15 08:09:00,content
34877,active,2024-02-15 08:10:00,
67428,active,2024-02-15 08:11:00,other
155441,cancelled,2024-02-15 08:12:00,other
93952,active,2024-02-15 08:13:00,content
181128,active,2024-02-15 08:14:00,price
32579,renewed,2024-02-15 08:15:00,content
80781,cancelled,2024-02-15 08:16:00,price
35065,active,2024-02-15 08:17:00,content
50223,active,2024-02-15 08:18:00,content
129427,renewed,2024-02-15 08:19:00,other
41355,active,2024-02-15 08:20:00,content
79189,renewed,2024-02-15 08:21:00,content
25696,cancelled,2024-02-15 08:22:00,other
45553,active,2024-02-15 08:23:00,
54428,renewed,2024-02-15 08:24:00,other
89578,active,2024-02-15 08:25:00,other
119944,active,2024-02-15 08:26:00,content
26220,active,2024-02-15 08:27:00,other
36443,cancelled,2024-02-15 08:28:00,content
49829,active,2024-02-15 08:29:00,content
196497,cancelled,2024-02-15 08:30:00,price
21635,active,2024-02-15 08:31:00,price
154037,cancelled,2024-02-15 08:32:00,price
24031,active,2024-02-15 08:33:00,content
195698,cancelled,2024-02-15 08:34:00,content
48860,cancelled,2024-02-15 08:35:00,other
108821,cancelled,2024-02-15 08:36:00,price
132972,active,2024-02-15 08:37:00,other
21709,active,2024-02-15 08:38:00,
89046,cancelled,2024-02-15 08:39:00,content
92004,cancelled,2024-02-15 08:40:00,price
111825,cancelled,2024-02-15 08:41:00,
187442,cancelled,2024-02-15 08:42:00,other
75589,renewed,2024-02-15 08:43:00,content
135124,cancelled,2024-02-15 08:44:00,
11655,cancelled,2024-02-15 08:45:00,price
50997,active,2024-02-15 08:46:00,price
13899,active,2024-02-15 08:47:00,price
13377,active,2024-02-15 08:48:00,price
173842,cancelled,2024-02-15 08:49:00,price
192635,cancelled,2024-02-15 08:50:00,price
123298,renewed,2024-02-15 08:51:00,content
101345,cancelled,2024-02-15 08:52:00,content
38398,cancelled,2024-02-15 08:53:00,other
93694,active,2024-02-15 08:54:00,content
156143,cancelled,2024-02-15 08:55:00,other
108068,active,2024-02-15 08:56:00,
55945,active,2024-02-15 08:57:00,
195119,active,2024-02-15 08:58:00,content
92448,active,2024-02-15 08:59:00,content
179999,active,2024-02-15 09:00:00,other
86070,cancelled,2024-02-15 09:01:00,price
35083,renewed,2024-02-15 09:02:00,other
29519,active,2024-02-15 09:03:00,other
77590,active,2024-02-15 09:04:00,
40960,active,2024-02-15 09:05:00,
93842,cancelled,2024-02-15 09:06:00,price
22467,active,2024-02-15 09:07:00,price
83492,active,2024-02-15 09:08:00,price
67867,cancelled,2024-02-15 09:09:00,price
77420,active,2024-02-15 09:10:00,price
22159,active,2024-02-15 09:11:00,
169293,cancelled,2024-02-15 09:12:00,price
13219,active,2024-02-15 09:13:00,price
97591,renewed,2024-02-15 09:14:00,price
85658,active,2024-02-15 09:15:00,price
87532,active,2024-02-15 09:16:00,
79995,renewed,2024-02-15 09:17:00,price
190100,cancelled,2024-02-15 09:18:00,price
155460,cancelled,2024-02-15 09:19:00,content
120149,cancelled,2024-02-15 09:20:00,content
198888,cancelled,2024-02-15 09:21:00,content
40294,cancelled,2024-02-15 09:22:00,price
88721,cancelled,2024-02-15 09:23:00,price
84349,cancelled,2024-02-15 09:24:00,price
77392,cancelled,2024-02-15 09:25:00,other
153768,cancelled,2024-02-15 09:26:00,
162701,active,2024-02-15 09:27:00,other
15395,active,2024-02-15 09:28:00,price
116247,cancelled,2024-02-15 09:29:00,
196510,cancelled,2024-02-15 09:30:00,price
23674,renewed,2024-02-15 09:31:00,price
69335,renewed,2024-02-15 09:32:00,content
64162,cancelled,2024-02-15 09:33:00,price
149336,cancelled,2024-02-15 09:34:00,content
77731,active,2024-02-15 09:35:00,
150877,renewed,2024-02-15 09:36:00,price
114076,cancelled,2024-02-15 09:37:00,price
17093,cancelled,2024-02-15 09:38:00,content
23234,renewed,2024-02-15 09:39:00,content
27650,active,2024-02-15 09:40:00,other
155381,active,2024-02-15 09:41:00,other
102210,renewed,2024-02-15 09:42:00,price
159732,active,2024-02-15 09:43:00,
102498,active,2024-02-15 09:44:00,content
70768,cancelled,2024-02-15 09:45:00,other
188565,active,2024-02-15 09:46:00,other
32136,active,2024-02-15 09:47:00,other
182827,cancelled,2024-02-15 09:48:00,
58960,active,2024-02-15 09:49:00,price
189920,renewed,2024-02-15 09:50:00,
70520,active,2024-02-15 09:51:00,
52547,cancelled,2024-02-15 09:52:00,price
149296,active,2024-02-15 09:53:00,price
139378,active,2024-02-15 09:54:00,price
199543,active,2024-02-15 09:55:00,content
74238,active,2024-02-15 09:56:00,price
139401,active,2024-02-15 09:57:00,content
84982,active,2024-02-15 09:58:00,content
92690,renewed,2024-02-15 09:59:00,other
132137,cancelled,2024-02-15 10:00:00,other
179736,active,2024-02-15 10:01:00,
125173,active,2024-02-15 10:02:00,other
56622,active,2024-02-15 10:03:00,content
86141,cancelled,2024-02-15 10:04:00,price
157628,active,2024-02-15 10:05:00,price
88495,renewed,2024-02-15 10:06:00,content
132299,active,2024-02-15 10:07:00,
145318,cancelled,2024-02-15 10:08:00,price
180688,renewed,2024-02-15 10:09:00,other
50162,renewed,2024-02-15 10:10:00,price
171017,active,2024-02-15 10:11:00,price
68989,active,2024-02-15 10:12:00,price
17785,active,2024-02-15 10:13:00,content
31413,cancelled,2024-02-15 10:14:00,
114571,cancelled,2024-02-15 10:15:00,price
126085,cancelled,2024-02-15 10:16:00,content
163113,active,2024-02-15 10:17:00,content
178732,renewed,2024-02-15 10:18:00,content
186343,renewed,2024-02-15 10:19:00,
173672,cancelled,2024-02-15 10:20:00,other
163392,active,2024-02-15 10:21:00,other
158285,active,2024-02-15 10:22:00,other
148142,active,2024-02-15 10:23:00,other
28931,cancelled,2024-02-15 10:24:00,price
18207,active,2024-02-15 10:25:00,price
128596,cancelled,2024-02-15 10:26:00,
123324,cancelled,2024-02-15 10:27:00,content
65287,active,2024-02-15 10:28:00,content
119071,cancelled,2024-02-15 10:29:00,content
48569,active,2024-02-15 10:30:00,content
53558,cancelled,2024-02-15 10:31:00,price
45438,active,2024-02-15 10:32:00,other
62626,active,2024-02-15 10:33:00,
170915,active,2024-02-15 10:34:00,content
127150,cancelled,2024-02-15 10:35:00,price
14195,active,2024-02-15 10:36:00,
158825,active,2024-02-15 10:37:00,content
179250,active,2024-02-15 10:38:00,
16812,active,2024-02-15 10:39:00,content
141739,cancelled,2024-02-15 10:40:00,other
198127,active,2024-02-15 10:41:00,price
98251,active,2024-02-15 10:42:00,other
110318,active,2024-02-15 10:43:00,content
64467,cancelled,2024-02-15 10:44:00,price
129243,active,2024-02-15 10:45:00,other
22866,active,2024-02-15 10:46:00,price
92951,active,2024-02-15 10:47:00,price
199353,active,2024-02-15 10:48:00,price
31350,active,2024-02-15 10:49:00,other
71300,cancelled,2024-02-15 10:50:00,price
143616,renewed,2024-02-15 10:51:00,other
104973,active,2024-02-15 10:52:00,price
11213,renewed,2024-02-15 10:53:00,content
159455,cancelled,2024-02-15 10:54:00,price
144361,active,2024-02-15 10:55:00,content
115723,active,2024-02-15 10:56:00,content
86514,cancelled,2024-02-15 10:57:00,other
190829,renewed,2024-02-15 10:58:00,other
148675,cancelled,2024-02-15 10:59:00,price
173500,cancelled,2024-02-15 11:00:00,content
197353,active,2024-02-15 11:01:00,price
130852,cancelled,2024-02-15 11:02:00,content
39091,cancelled,2024-02-15 11:03:00,price
106493,cancelled,2024-02-15 11:04:00,content
